type,comment,username,timestamp,url
2,"Glede odnosa do pripadnikov LGBT občudujem Putina. Jim na edini njim razumljiv način pove, kje jim je mesto. So pa agresivni in jim je to, da so drugačni, nenormalni, mogoče povedati samo s silo. Dokler so daleč stran od mojega otroka me ne motijo, v nasprotnem primeru, pa .....
Ker so že tako ponosni nase, naj nosijo naprimer mavrično zvezdo na obleki zaradi ponosa, mi normalni pa bomo vedeli, koga se naj ogibamo v širokem loku, da pred njihovimi nemoralnostmi zaščitimo otroke.",Bebo,"Wednesday, April 21, 2021 7:24 PM",https://nova24tv.si/svet/nov-nivo-lgbt-izprijenosti-sole-se-morajo-znebiti-diskriminatornih-izrazov-kot-sta-mama-in-oce/
2,Golazen pederajsasta nima spoštovanja do ničesar.,Ciril Jenko,"Saturday, March 20, 2021 4:20 AM",https://nova24tv.si/svet/celo-poljska-ni-imuna-na-kristjanofobijo-ponovno-je-bil-oskrunjen-spomenik-janeza-pavla-ii/
2,"Želim, da me pedri in lezbijke nehajo posiljevati s svojimi ""voščili""! Naj se imajo, naj se jeb.jo kolikor se hočejo, ampak nam normalnim naj dajo mir in naj nas ne posiljujejo z tem, kako da so normalni! Niso! So pač defekt narave! In Bog z njimi!",Brutus,"Tuesday, December 22, 2020 6:53 PM",https://nova24tv.si/svet/poljska-lgbtq-skupnost-vsem-skupaj-vosci-mavricne-praznike/
2,"LGBT in vse izrojenosti absolutno prepovedati, vse poslati k psihiatru. Ukiniti in pod sankcijo prepovedati vsakršno dejavnost.",Janko,"Thursday, December 5, 2019 11:38 AM",https://nova24tv.si/slovenija/dr-ivan-stuhec-nismo-se-se-opomogli-od-komunisticne-pohabljenosti-nam-potomci-ze-vsiljujejo-teorijo-spola-kot-civilizacijski-dosezek-in-so-pri-tem-vse-bolj-agresivni/
2,"Če se rodi oseba z homoseksualno nagnjenostjo, je to kolateralna škoda naroda.Že tako ali tako je premalo otrok.",Franc Šink,"Sunday, December 17, 2017 8:10 AM",https://nova24tv.si/svet/o-video-tako-je-srbski-poslanec-na-seji-brutalno-raztrgal-homoseksualce-vam-moramo-vsi-nastaviti-zadnjico/
2,"Ja kaj ps so drugega homoseksualci kot agresivneži...pijajo, se drogirajo, da potem lažje prenesejo bolečino ob tiču v riti..če samo pogledaš njiihovo analno "" ljubezen "" je jasno da se gre za agresivne ljudi.",Sašo,"Saturday, December 9, 2017 7:51 PM",https://nova24tv.si/svet/brez-milosti-sovrazni-komentarji-gejevskega-lobija-pornoigralko-pahnili-v-smrt/
2,Geji in podporniki gejev so psihiči!,AIRWAYS,"Saturday, December 9, 2017 1:27 PM",https://nova24tv.si/svet/brez-milosti-sovrazni-komentarji-gejevskega-lobija-pornoigralko-pahnili-v-smrt/
2,LGBT MANJŠINA BUZERIRA NORMALNE LJUDI!!! PEDRSKI FAŠISTI!!!,Van Der Waals,"Thursday, June 27, 2019 11:38 AM",https://nova24tv.si/svet/400-tisoc-starsev-sporoca-disneyevim-zabaviscem-prenehajte-s-homoseksualno-propagando-ali-pa-vas-bomo-bojkotirali/
2,"LGTB pripadniki niso nevarni samo za gospodarstvo, ampak za celotno državo.",Franci Šink,"Thursday, April 15, 2021 6:56 PM",https://nova24tv.si/svet/poljsko-ustavno-sodisce-razresilo-spornega-varuha-clovekovih-pravic-s-pretecenim-rokom/
2,"Tole sranje z LGBT lahko reši samo en meteorit. Transpizdarije ne sodijo več v rang človeka. Takole se norčevat iz Stvarnika, ne vem, tu bo moral sam Stvarnik poseči vmes. To je res konec civilizacije.",šmentanamuha,"Tuesday, June 9, 2020 8:21 PM",https://nova24tv.si/svet/pisateljica-j-k-rowling-vztraja-da-se-ljudem-ki-menstruirajo-rece-zenske-harry-potter-transspolniki-so-zenske/
2,"Da so toplovodarji moteni sem vedel, a da so tako zelo se mi pa ni sanjalo.",Ciril Jenko,"Thursday, March 11, 2021 9:48 PM",https://nova24tv.si/svet/pripadnik-lgbt-v-crni-gori-lagal-da-so-ga-napadli-napad-nanj-obsodila-srbska-pravoslavna-cerkev/
2,homofob beseda ki so si jo izmislil na FDV ali pa FILOfaksu pedri in lezbike gnili!,Van Der Waals,"Sunday, October 25, 2020 8:29 AM",https://nova24tv.si/svet/estonski-notranji-minister-bi-homoseksualce-poslal-na-svedsko-v-zameno-pa-mu-svedi-predlagajo-da-sprejme-svedske-homofobe/
2,"Pederske spolne prakse in perverzije se mi gabijo, pederska kičasta kranclarija je zame izven zdravega okusa in znak norosti, sodomitsko pedersko posiljevanje otrok z njihovo izrojeno ideologijo je zame višek podlosti. To, da zaradi vsega tega paradirajo in se zato čutijo ponosne je zame težki idotizem. Ali je to sovražni govor?",Artur,"Friday, October 11, 2019 3:44 PM",https://nova24tv.si/slovenija/neverjetno-na-osnovni-soli-dob-bo-drustvo-parada-ponosa-izvedlo-delavnico-na-temo-strasenja-s-sovraznim-govorom-preko-ideologije-lgbt-in-teorije-spola/
2,"homoti in ostale verzije LGBTbalabla so zame umsko moteni osebki vedno bili in vedno bodo in tako bi jih morali tudi obravnavati.

nemarambutlnov.press",Anton,"Wednesday, September 16, 2020 8:48 AM",https://nova24tv.si/svet/poglavar-poljskih-homoborcev-robert-biedron-po-porazu-na-predsedniskih-volitvah-v-tujini-crni-svojo-drzavo/
2,"Verjemte, da so naši LGBT aktivisti bolj nevarni. Pritajeni, prihuljeni, hinavski hodijo po šolah in izvajajo svojo propagando. Antifa bedake je možno videti in ujeti in kaznovati. Kako bomo pa onemogočili Lgbtjevce?",SVOJ,"Saturday, August 29, 2020 8:23 AM",https://nova24tv.si/svet/antifa-s-podporo-varsavskega-zupana-rafala-trzaskowskega-vse-bolj-ogroza-javni-red-in-mir-v-prestolnici/
2,"Kar naj, tako se bodo še bolj zagabili vsem skupaj. Brezbožne LGBT kreature mislijo, da lahko vsilijo svetu svoj satanizem in izprijenost. Mavrično zastavo so ukradli južnoameriškim Indijancem, posmehujejo se Božjim Zakonom in Stvarniku kažejo sredinec. Le le ...",šmentanamuha,"Sunday, August 2, 2020 11:07 PM",https://nova24tv.si/svet/lgbt-aktivisti-skrunili-vec-spomenikov-na-poljskem-premier-jim-odgovarja-z-molitvijo-pred-jezusovimi-nogami-ne-bomo-ponovili-napak-zahoda/
2,"TOČNO VIDIMO, DA TOLERIRANJE TAKIH SEKSUALNOSPREVRŽENIH POKVARJENIH ZLOBNIH SATANOVIH TOLP VODI SAMO V PROPAD NARODOV !!! ! !!! ZATO JE TO PEKLENSKO ZLO POTREBNO NAJBOLJ ZATIRATI , ČE ŽELIMO IMETI ZDRAVO IN USPEŠNO DRUŽBO !!! ! !!! AMENNN !!! ! !!!",Zgornji,"Friday, July 31, 2020 1:58 PM",https://nova24tv.si/svet/to-je-novi-poljski-zunanji-minister-ima-sirok-nabor-izkusenj-s-podrocja-zunanjih-zadev-in-nizko-toleranco-do-lgbt-ideologije/
2,POSTRELT pedre in lezbike!,Van Der Waals,"Sunday, August 2, 2020 8:49 AM",https://nova24tv.si/svet/lgbt-aktivisti-skrunili-vec-spomenikov-na-poljskem-premier-jim-odgovarja-z-molitvijo-pred-jezusovimi-nogami-ne-bomo-ponovili-napak-zahoda/
3,"Ja, Logično. in, zgleda, da je Fujonka rada posiljena . Take so , Satanele Hinavske !!! ! !!!
Približno tako kot neka moja znanka, ki je rekla, da bi rada videla, da jo bi kdo posilil, da bi vsaj (seksala) Nečistovala kdajkrat, ker da že tako dolgo ni .... POKVARJENKE ZLOBNE NEČISTNIŠKE HUDIČEVSKE SATANELE SO TO , IN NIČ DRUGEGA !!! ! !!!",Zgornji,"Wednesday, August 5, 2020 9:17 PM",https://nova24tv.si/svet/uradna-statistika-razkriva-migranti-odgovorni-za-polovico-posilstev-v-berlinu/
3,"Babe so ostale popolnoma brez sramu. Tudi v naših večjih mestih jih vidiš kako posedajo z svojim črnim izbrancem in v očeh jim vidiš samo kurkota.
Niti pomislijo ne, da zbujajo tudi zgražanje in če jo nato kateri na silo napiči, mi ne bo zmotilo spanca. Howg.",Novo Jutro,"Thursday, August 6, 2020 1:22 AM",https://nova24tv.si/svet/uradna-statistika-razkriva-migranti-odgovorni-za-polovico-posilstev-v-berlinu/
3,"Zapomnite si nekaj dobro.................................
Pa sexizem gor ali dol......................
Še vsako družbo v kateri so glavno vlogo prevzele babe in izrojenci je pospešeno vzel hudič in so končale v vojni očiščenja.,motečih zadev in vrnjene nazaj v okvir naravnih zakonitosti.",xtc,"Wednesday, March 17, 2021 4:19 PM",https://nova24tv.si/svet/bodo-v-veliki-britaniji-uvedli-policijsko-uro-za-moske-da-bi-se-zenske-pocutile-bolj-varno/
3,Moški ima možgane ženska žengane. To ni nič narobe ni pa isto.,Brane,"Friday, May 22, 2020 7:16 PM",https://nova24tv.si/sprosceno/video-na-veliko-zalost-feministk-ko-se-zenskam-zagotovi-enakost-moznosti-zelijo-biti-zenske-in-ne-mozace/
3,ko se bil na strojni fakultet v 3 letniku ni bilo niti ene ženske in tako je prav. ostale babe ki sem jih videl na strojni so bile al grde al pa lezbike.,Van Der Waals,"Friday, May 22, 2020 6:21 PM",https://nova24tv.si/sprosceno/video-na-veliko-zalost-feministk-ko-se-zenskam-zagotovi-enakost-moznosti-zelijo-biti-zenske-in-ne-mozace/
3,"Švica je zadnja država v evropi kjer so ženske dobile volilno pravico. socializem lezbarizem, pederizem, FDV idiotizem vse to imajo rade ženske.",Van Der Waals,"Thursday, December 10, 2020 8:27 PM",https://nova24tv.si/svet/zakaj-je-svica-uspesna-in-zakaj-je-slovenija-precej-manj-pri-njih-je-delovalo-tajno-domoljubno-zdruzenje-za-boj-proti-revoluciji-pri-nas-pa-je-vos-skrivaj-tlakoval-pot-povojni-moriji-in-totalitarizm/
3,"Baba je najbrž imela v mislih koljaško jugoslovansko ali srbsko vojsko.

Ta kurnik je treba zapreti.

Kure pa kot kure, naj se znajdejo, kakor se vdo in znajo1",MEFISTO,"Monday, November 30, 2020 7:08 AM",https://nova24tv.si/slovenija/skandalozna-izjava-jadranke-juras-na-rtv-slovenski-vojaki-na-misijah-pobijajo-lokalno-prebivalstvo-kaksne-bodo-reakcije-slovenske-vojske-in-nacionalke/
3,jadranke ne moramo uzeti resno saj ženska glava ne ve kaj govori.,Van Der Waals,"Sunday, November 29, 2020 9:02 PM",https://nova24tv.si/slovenija/skandalozna-izjava-jadranke-juras-na-rtv-slovenski-vojaki-na-misijah-pobijajo-lokalno-prebivalstvo-kaksne-bodo-reakcije-slovenske-vojske-in-nacionalke/
3,"Tukaj ni kaj, prasičko je treba javno kamenjati, tako kot so delali s kurbami v starih časih.",Dbuser,"Sunday, November 29, 2020 11:46 PM",https://nova24tv.si/slovenija/skandalozna-izjava-jadranke-juras-na-rtv-slovenski-vojaki-na-misijah-pobijajo-lokalno-prebivalstvo-kaksne-bodo-reakcije-slovenske-vojske-in-nacionalke/
3,samo en problem imamo... to da imajo ženske volilno pravico. in to pravico smo jim moški dali.,Van Der Waals,"Saturday, October 31, 2020 8:33 AM",https://nova24tv.si/slovenija/politika/teroristicni-napadi-v-evropi-in-zrtve-epidemije-breme-ki-bo-za-vedno-spremljalo-tanjo-fajon/
3,"Predlagam, da se te zmešane ženske čim prej sterilizira. Že misel na to, da bi se te bestialne kreature razmnoževale, je srhljiva.",šmentanamuha,"Wednesday, November 18, 2020 8:18 PM",https://nova24tv.si/slovenija/spet-vandalski-napad-na-slovenske-cerkve-zaljivi-grafiti-dokaz-kdo-stoji-za-vsem-tem/
3,Se ne čudim da so feministke znorele. Drugače pa dokaz da ženske niso lih na visoki intelektualni ravni. redke redke.,Van Der Waals,"Monday, November 5, 2018 3:49 PM",https://nova24tv.si/svet/foto-to-morate-videti-feministicna-navijacica-v-straniscu-polnem-moskih-uporabila-kar-pisoar/
3,"babe niso nikoli samostojne! vedno potrebujejo varnost... finančno, fizično, čustveno,...!!!",Van Der Waals,"Saturday, September 26, 2020 4:18 PM",https://nova24tv.si/svet/na-danasnji-dan-pred-desetimi-leti-je-izginila-27-letna-svedinja-elin-zrtev-multikulturnosti/
3,Ženske za šporget pa u postlo pa tih morjo bit! Amen!,tarantela,"Saturday, February 25, 2017 8:23 AM",https://nova24tv.si/slovenija/zenske-kvote-ovira-ali-spodbuda-dilema-med-enakostjo-in-enakopravnost-odlocajo-naj-ljudje-in-ne-kvote/
3,"Kakšna enaka plačila za oba spola? Kdo pa babam kaj hoče?
Lepo vas prosim no, saj je AFŽ vse zafurala, da se nam še zdaj pozna!!
Buhvarji dat žensko za šefa matr, pofuka vse podrejene dece in babe vpričo sebe za vsako ceno!
Je ja že zdavnaj dognana razlika principa delovanja med spoloma..... dec ukazuje, baba pa prepoveduje, saj to se opazi že pri vzgoji otrok...(!)
Vedno je bil moški Nadučitelj.., učiteljice so mu pa pomagale..., pa je bilo vse dobro vzgojeno!",RATATA,"Wednesday, November 4, 2020 10:15 PM",https://nova24tv.si/lokalno/evropski-dan-enakega-placila-za-oba-spola-razlika-v-sloveniji-znasa-piclih-osem-odstotkov/
3,"Žal Ne more biti Enakost spolov, kajti, Ženske pač Ne morejo Nikoli biti tako sposobne kot moški, ker so bolj zlobne in z bolj oslabljeno voljo. Žal. Mir naj vam bo.",Zgornji,"Friday, November 6, 2020 12:52 PM",https://nova24tv.si/lokalno/evropski-dan-enakega-placila-za-oba-spola-razlika-v-sloveniji-znasa-piclih-osem-odstotkov/
3,Zdej ta babura namiguje da je blo dost boljs prej kot je zdej...da je baba dobila po tintari vsak dan da je vedela kje ji je mesto...preberte si mal uno knjigco ogenj rit in kace...kak je blo v pravih slovenskih druzinah v casu nasih babic...te babe dans tud same ne vedo kaj bi rade...zdej se jim ze tozi po batinah...recept za take je cist preprost..najdi si sluzbo(ne neko pisarjenje) pa ne bos mela casa takih bedarij tuhtat...,Goran Hvala,"Saturday, March 10, 2018 1:04 PM",http://nova24tv.si/kolumna/znanje-je-moc-moski-postajajo-vse-bolj-podobni-zenskam-zenske-pa-moskim/
3,"meni se pojem ženskosti zdi najlepši takrat,ne glede na vse kar se dogaja v zvezi z njo, da preživi večji del njenega časa za šporgetom !",renee,"Tuesday, March 8, 2016 11:39 AM",https://nova24tv.si/slovenija/zenske-postanite-spet-zenske/
3,"Mlade ženske ne bi smele komentirati pred 50. letom, hehehe, dobra.",tohuvabohu,"Sunday, October 9, 2016 11:52 AM",https://nova24tv.si/slovenija/roman-vodeb-modri-kolumnisti-in-zelene-kolumnistke/
3,"Smrklja potrebuje enih par krepkih okrog zadrogirane, feministične buče, tako kot večina naših levaških poslank ter raznih članic levaških civilnih združenj.",antimur,"Wednesday, January 18, 2017 7:51 PM",https://nova24tv.si/svet/bizarno-feministka-vdrla-v-muzej-in-prijela-voscen-kip-donalda-trumpa-za-mednozje/
4,"Lepo je bilo opazovati SLO kolesarska asa. Več kot očitno je, da je Roglič v samem finišu prepustil zmago Pogačarju. Tiste 4 sekunde, kolikor jih je izgubil z bonifikacijo, mu očitno trenutno nič ne pomenijo. Še vedno ima 20 s prednosti. Trenutno je najvažnejše varčevati z močjo za 6 kraljevsko etapo.",anzek,"Wednesday, April 7, 2021 8:21 PM",https://nova24tv.si/sprosceno/sport/pogacar-in-roglic-nepremagljiva-na-tretji-etapi-dirke-po-baskiji/
4,"Jaz mu rada prisluhnem...

Še na dolga leta!!!",Unikatna,"Wednesday, April 14, 2021 3:58 PM",https://nova24tv.si/sprosceno/video-pred-20-leti-je-frajtonarca-osvojila-diskoteke-in-klube/
4,"Bravo Rogla, držimo pesti za jutrišnjo skupno zmago.",totex39,"Saturday, March 13, 2021 5:48 PM",https://nova24tv.si/sprosceno/roglic-po-tretji-etapni-zmagi-tik-pred-skupno-zmago/
4,"Čemaž pomaga pri razstrupljanju telesa.
Najbolj pa pomaga pri razgradnji telesa jesenski podlesek.",DOMOVINSKA LIGA,"Saturday, March 13, 2021 9:59 AM",https://nova24tv.si/sprosceno/cemaz-pomaga-pri-razstrupljanju-telesa/
4,"Mislim da v tej zgodbi nekaj manjka - predvsem to da je posrednik pravilno registriran je pravn oseba in lahko gorivo za nadaljno prodajo dobi brez trosarin, obenem pa ker gre za vstopni DDV, medtem ko izstopnega ni. V glavnem pomeni da mora drzava nakazati vracilo vstopnega DDV.. Davka pa tako ali tako ni..",Waltter,"Tuesday, April 20, 2021 10:37 AM",https://nova24tv.si/slovenija/o-goriva-iz-slovenije-gre-za-dizelsko-prevaro/
4,"""BRAVO"", zelo domiselno (sicer, da ne bo pomote, potrebno za Planino) !!! Vendar bodo tako zabili Jesenice, ki zaradi nedomiselne občinske politike (beri županov), nima dovolj parkirnih mest niti za občane. Edine proste parkirne površine ob nedeljah so ob trgovskih centrih, ki pa so v večini zaprti z zapornicami.",Peter Kos,"Wednesday, April 14, 2021 12:40 PM",https://nova24tv.si/lokalno/na-planino-pod-golico-le-z-avtobusom/
4,"Morda bi bilo dobrodošlo sporočilo kako bo letos z narcisami, ko siplje snega da je veselje.",Andrej,"Wednesday, April 14, 2021 12:13 PM",https://nova24tv.si/lokalno/na-planino-pod-golico-le-z-avtobusom/
4,"Upam, da ne bo kaj močnejšega! Preveč škode je naredil že virus in pozeba. Saj, ko te 1x kaj doleti, potem se kar vrstijo tragedije in težave...",Unikatna,"Saturday, April 10, 2021 10:28 AM",https://nova24tv.si/lokalno/ponoci-se-je-treslo-seizmografi-zaznali-kar-tri-potresne-sunke/
4,"Brrr, 20 pod nulo, to pa je mraz. Aprila.",Andrej,"Wednesday, April 7, 2021 9:40 AM",https://nova24tv.si/lokalno/aprilski-temperaturni-rekord-na-blokah-tako-hladno-se-ni-bilo-odkar-spremljajo-podatke/
4,"Včeraj sem skoraz zamrznil v roke , tako se je ohladilo zvečer :-((",Zgornji,"Thursday, April 8, 2021 5:44 PM",https://nova24tv.si/lokalno/slovenijo-preplavlja-izrazita-hladna-fronta/
4,"Pri nas pa je že priletela prva štorkljica, verjetno je štrkec. Upam, da ga ne bo preveč zeblo",šmentanamuha,"Monday, April 5, 2021 12:09 PM",https://nova24tv.si/lokalno/nove-podrobnosti-o-torkovi-snezni-posiljki/
4,"To so dejanja! Navijam za vas, vam želim prepoznavnost in tudi nagrado. Moj nečak v CUDV Dobrna čaka že 25let na podobne rešitve.",sam,"Friday, April 2, 2021 5:22 PM",https://nova24tv.si/lokalno/pzs-napoveduje-nova-dozivetja-za-invalide-in-osebe-s-posebnimi-potrebami-v-slovenskih-gorah/
4,"Eh, to je rušilec (destroyer), ne pa bojna ladja (battleship). Vse ameriške bojne ladje so imele imena po zveznih državah, rušilci pa imajo imena po izpostavljenih pomorskih poveljnikih. Tako da zavajajoč naslov. Lahko bi pa pisalo vojna/vojaška ladja, potem bi bilo v redu...",matjazr7,"Friday, April 23, 2021 3:14 PM",https://nova24tv.si/sprosceno/zanimivosti/video-najdena-najgloblja-ladijska-razbitina-na-svetu-gre-za-bojno-ladjo-uniceno-v-bitki-leta-1944-in-se-nahaja-na-globini-6100-metrov/
4,"Je men pa Kekcu teta Pehta lepo povedala .. :
"" Za vsako bolezen rož'ca raste "" ",Rožle,"Thursday, April 22, 2021 1:20 AM",https://nova24tv.si/sprosceno/univerzum/zdravje/pripravite-si-caj-iz-regratovih-cvetov/
4,"Če je zaščitena vrsta, ga je itak moral spustiti...",Unikatna,"Thursday, April 15, 2021 1:14 PM",https://nova24tv.si/sprosceno/zanimivosti/prijazni-ribic-mlademu-modremu-morskemu-psu-resil-zivljenje/
4,"Spet bo škoda, ker že marsikaj cveti...Upam, da ne bo prevelik minus....",Unikatna,"Monday, April 5, 2021 11:25 AM",https://nova24tv.si/lokalno/nove-podrobnosti-o-torkovi-snezni-posiljki/
4,"Me res zanima, kako to bo....bode pa v oci, da prikazujejo sliko za SVslovenijoskoz do meje z A nad korosko....to pa potem ni vec relevantno za nas ...MB ,ter podravje. zato pa povecini tudi ne drzi napoved za SV ....Pozeba bo verjetno res neizbezna, pa se to je vprasanje....te napovedi naj oni prihranijo za sebe, nam to pac ne koristi cisto nic....",stane,"Monday, April 5, 2021 4:49 PM",https://nova24tv.si/lokalno/nove-podrobnosti-o-torkovi-snezni-posiljki/
4,"Mi ga večkrat jemo z smetano, jabolko...ampak tokrat mi je hči prinesla v tubi, ker ni dobila korena.. aj, aj....naj še hren gojim v lončku na balkonu...",Unikatna,"Friday, April 2, 2021 12:33 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
4,"A ne, ta današnja mladina.. vse kar je že pripravljeno-- se samo mal hecam",KAPIBARA,"Friday, April 2, 2021 1:03 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
4,Po mojih izkušnjah je bolje tako. Sveži hren iz trgovskih centrov je običajno brez okusa.,dež,"Friday, April 2, 2021 4:49 PM",https://nova24tv.si/sprosceno/univerzum/zdravje/zdravilni-hren-bi-morali-jesti-vse-leto/
